,facet,stem_text,drift_flag,readability_flag,length_flag,anchor,cosine_similarity
302,Experimentation,I try new concepts to see which are effective.,0,0,0,I test ideas to see what works.,0.7895094
303,Experimentation,I test different approaches to see what succeeds.,0,0,0,I test ideas to see what works.,0.81493354
304,Synthesising,I create new concepts from different ideas.,0,0,0,I combine ideas into new concepts.,0.87464327
305,Synthesising,I mix ideas to form new concepts.,0,0,0,I combine ideas into new concepts.,0.9482447
306,Synthesising,I develop new concepts by combining ideas.,0,0,0,I combine ideas into new concepts.,0.9403802
307,Synthesising,I make new concepts by joining ideas.,0,0,0,I combine ideas into new concepts.,0.88263035
308,Synthesising,I link ideas to generate new concepts.,0,0,0,I combine ideas into new concepts.,0.73607403
309,Synthesising,I turn ideas into new concepts.,0,0,0,I combine ideas into new concepts.,0.8703272
310,Synthesising,I use ideas to create new concepts.,0,0,0,I combine ideas into new concepts.,0.83819133
311,Synthesising,I put ideas together to make new concepts.,0,0,0,I combine ideas into new concepts.,0.8813636
312,Synthesising,I blend ideas to create new concepts.,0,0,0,I combine ideas into new concepts.,0.89527047
313,Synthesising,I fuse ideas to make new concepts.,0,0,0,I combine ideas into new concepts.,0.9212898
314,Synthesising,I join ideas to form new concepts.,0,0,0,I combine ideas into new concepts.,0.792675
315,Synthesising,I integrate ideas into new concepts.,0,0,0,I combine ideas into new concepts.,0.8870749
316,Synthesising,I connect ideas to produce new concepts.,0,0,0,I combine ideas into new concepts.,0.8684997
317,Synthesising,I shape new concepts from various ideas.,0,0,0,I combine ideas into new concepts.,0.8573811
318,Synthesising,I organize ideas into new concepts.,0,0,0,I combine ideas into new concepts.,0.8747714
319,Synthesising,I assemble ideas to form new concepts.,0,0,0,I combine ideas into new concepts.,0.8915311
320,Synthesising,I craft new concepts by mixing ideas.,0,0,0,I combine ideas into new concepts.,0.89789766
321,Synthesising,I synthesize ideas to develop new concepts.,0,0,0,I combine ideas into new concepts.,0.84335625
322,Synthesising,I construct new concepts from ideas.,0,0,0,I combine ideas into new concepts.,0.8451359
323,Synthesising,I gather ideas to create new concepts.,0,0,0,I combine ideas into new concepts.,0.85952127
324,Synthesising,I invent new concepts by combining ideas.,0,0,0,I combine ideas into new concepts.,0.9002633
325,Synthesising,I form new concepts through the fusion of ideas.,0,0,0,I combine ideas into new concepts.,0.87124467
326,Synthesising,I merge ideas into new concepts.,0,0,0,I combine ideas into new concepts.,0.9568227
327,Synthesising,I design new concepts by linking ideas.,0,0,0,I combine ideas into new concepts.,0.77519065
328,Synthesising,I fashion new concepts from joined ideas.,0,0,0,I combine ideas into new concepts.,0.8081018
329,Synthesising,I rework ideas into new concepts.,0,0,0,I combine ideas into new concepts.,0.8393227
330,Synthesising,I derive new concepts from connecting ideas.,0,0,0,I combine ideas into new concepts.,0.8160844
331,Synthesising,I transform ideas into new concepts.,0,0,0,I combine ideas into new concepts.,0.8402755
332,Achievement Focus,I set my sights on difficult goals.,0,0,0,I aim for challenging goals.,0.77403265
333,Achievement Focus,I strive to achieve ambitious targets.,0,0,0,I aim for challenging goals.,0.81611395
334,Achievement Focus,I go for goals that are challenging.,0,0,0,I aim for challenging goals.,0.88111365
335,Achievement Focus,I work towards tough objectives.,0,0,0,I aim for challenging goals.,0.6897806
336,Achievement Focus,I focus on reaching demanding goals.,0,0,0,I aim for challenging goals.,0.7818845
337,Achievement Focus,I seek to accomplish challenging aims.,0,0,0,I aim for challenging goals.,0.7719146
338,Achievement Focus,I pursue ambitious goals.,0,0,0,I aim for challenging goals.,0.78868216
339,Achievement Focus,I aim to achieve hard goals.,0,0,0,I aim for challenging goals.,0.8646979
340,Achievement Focus,I set challenging targets for myself.,0,0,0,I aim for challenging goals.,0.82072425
341,Achievement Focus,I work towards ambitious goals.,0,0,0,I aim for challenging goals.,0.75923723
342,Achievement Focus,I focus on achieving difficult goals.,0,0,0,I aim for challenging goals.,0.7937068
343,Achievement Focus,I strive to reach high targets.,0,0,0,I aim for challenging goals.,0.78732914
344,Achievement Focus,I set ambitious goals for myself.,0,0,0,I aim for challenging goals.,0.76451325
345,Achievement Focus,I aim to accomplish tough objectives.,0,0,0,I aim for challenging goals.,0.76809156
346,Achievement Focus,I pursue challenging targets.,0,0,0,I aim for challenging goals.,0.7421982
347,Achievement Focus,I have a goal to achieve difficult tasks.,0,0,0,I aim for challenging goals.,0.6860525
348,Achievement Focus,I aim to reach challenging objectives.,0,0,0,I aim for challenging goals.,0.85095084
349,Achievement Focus,I work hard to achieve ambitious goals.,0,0,0,I aim for challenging goals.,0.7294463
350,Achievement Focus,I focus on setting and meeting high goals.,0,0,0,I aim for challenging goals.,0.71687675
351,Achievement Focus,I strive for demanding targets.,0,0,0,I aim for challenging goals.,0.7918626
352,Achievement Focus,I aim for goals that are hard to reach.,0,0,0,I aim for challenging goals.,0.89520836
353,Achievement Focus,I pursue goals that challenge me.,0,0,0,I aim for challenging goals.,0.7588974
354,Achievement Focus,I work towards achieving difficult aims.,0,0,0,I aim for challenging goals.,0.70797116
355,Achievement Focus,I focus on ambitious achievements.,0,0,0,I aim for challenging goals.,0.7849628
356,Achievement Focus,I strive to accomplish challenging tasks.,0,0,0,I aim for challenging goals.,0.7803098
357,Achievement Focus,I set my goals high.,0,0,0,I aim for challenging goals.,0.65619445
358,Achievement Focus,I aim for hard-to-reach targets.,0,0,0,I aim for challenging goals.,0.71795523
359,Achievement Focus,I pursue difficult objectives.,0,0,0,I aim for challenging goals.,0.7073127
360,Discipline,I complete a task once I start it.,0,0,0,I stick to a task until done.,0.71415734
361,Discipline,I finish what I begin.,0,0,0,I stick to a task until done.,0.582425
362,Discipline,I work on a task until it's done.,0,0,0,I stick to a task until done.,0.857057
363,Discipline,I see tasks through to the end.,0,0,0,I stick to a task until done.,0.77213407
364,Discipline,I keep going until my task is finished.,0,0,0,I stick to a task until done.,0.800168
365,Discipline,I make sure to complete my tasks.,0,0,0,I stick to a task until done.,0.7221284
366,Discipline,I continue working until I finish.,0,0,0,I stick to a task until done.,0.7062887
367,Discipline,I always finish my tasks.,0,0,0,I stick to a task until done.,0.70182645
368,Discipline,I don't stop until I complete my task.,0,0,0,I stick to a task until done.,0.74954647
369,Discipline,I stay focused until my task is done.,0,0,0,I stick to a task until done.,0.8404809
370,Discipline,I follow a task through to completion.,0,0,0,I stick to a task until done.,0.6945647
371,Discipline,I work on a task until it is finished.,0,0,0,I stick to a task until done.,0.82260144
372,Discipline,I persist with a task until it's done.,0,0,0,I stick to a task until done.,0.920414
373,Discipline,I remain dedicated until my task is complete.,0,0,0,I stick to a task until done.,0.84269303
374,Discipline,I keep at a task until I finish it.,0,0,0,I stick to a task until done.,0.8654647
375,Discipline,I ensure I finish what I start.,0,0,0,I stick to a task until done.,0.7387852
376,Discipline,I complete tasks without giving up.,0,0,0,I stick to a task until done.,0.75295174
377,Discipline,I see my tasks through to completion.,0,0,0,I stick to a task until done.,0.7627928
378,Discipline,I stick with my tasks until they're finished.,0,0,0,I stick to a task until done.,0.9002259
379,Discipline,I carry out a task until it's done.,0,0,0,I stick to a task until done.,0.8143973
380,Discipline,I make sure to finish what I start.,0,0,0,I stick to a task until done.,0.7036076
381,Discipline,I don't quit until my task is complete.,0,0,0,I stick to a task until done.,0.7527544
382,Discipline,I complete my tasks before moving on.,0,0,0,I stick to a task until done.,0.72528636
383,Discipline,I stay on a task until it's finished.,0,0,0,I stick to a task until done.,0.89792633
384,Discipline,I keep working on a task until it's done.,0,0,0,I stick to a task until done.,0.8684888
385,Discipline,I persist until the task is finished.,0,0,0,I stick to a task until done.,0.85156125
386,Discipline,I make sure to complete the tasks I start.,0,0,0,I stick to a task until done.,0.7105783
387,Discipline,I finish a task once I begin it.,0,0,0,I stick to a task until done.,0.7425231
388,Adaptable Execution,I change my plans when situations are different.,0,0,0,I adjust plans when things change.,0.79662573
389,Adaptable Execution,I make new plans when things turn out differently.,0,0,0,I adjust plans when things change.,0.7819859
390,Adaptable Execution,I adapt my plans when circumstances shift.,0,0,0,I adjust plans when things change.,0.90412503
391,Adaptable Execution,I modify my plans when there are changes.,0,0,0,I adjust plans when things change.,0.9556299
392,Adaptable Execution,I alter my plans when things don't go as expected.,0,0,0,I adjust plans when things change.,0.7712895
393,Adaptable Execution,I adjust my schedule when things are different.,0,0,0,I adjust plans when things change.,0.74086463
394,Adaptable Execution,I revise my plans when changes happen.,0,0,0,I adjust plans when things change.,0.91707265
395,Adaptable Execution,I update my plans when things are not the same.,0,0,0,I adjust plans when things change.,0.86403793
396,Adaptable Execution,I change my schedule when situations change.,0,0,0,I adjust plans when things change.,0.7343912
397,Adaptable Execution,I adapt to new situations by changing my plans.,0,0,0,I adjust plans when things change.,0.77329123
398,Adaptable Execution,I alter my schedule when circumstances change.,0,0,0,I adjust plans when things change.,0.7096027
399,Adaptable Execution,I make adjustments to my plans when needed.,0,0,0,I adjust plans when things change.,0.8946503
400,Adaptable Execution,I shift my plans when things are different.,0,0,0,I adjust plans when things change.,0.81381017
401,Adaptable Execution,I make changes to my plans when situations evolve.,0,0,0,I adjust plans when things change.,0.89645666
402,Adaptable Execution,I adapt my schedule when there are changes.,0,0,0,I adjust plans when things change.,0.7784473
403,Adaptable Execution,I revise my schedule when things change.,0,0,0,I adjust plans when things change.,0.8135561
404,Adaptable Execution,I adjust my actions when plans change.,0,0,0,I adjust plans when things change.,0.9257358
405,Adaptable Execution,I modify my schedule when things don't go as planned.,0,0,0,I adjust plans when things change.,0.7395315
406,Adaptable Execution,I adapt my approach when things are different.,0,0,0,I adjust plans when things change.,0.6821594
407,Adaptable Execution,I make alterations to my plans when necessary.,0,0,0,I adjust plans when things change.,0.88827884
408,Adaptable Execution,I change my approach when circumstances shift.,0,0,0,I adjust plans when things change.,0.66752565
409,Adaptable Execution,I update my schedule when changes occur.,0,0,0,I adjust plans when things change.,0.7199602
410,Adaptable Execution,I shift my schedule when things change.,0,0,0,I adjust plans when things change.,0.7511512
411,Adaptable Execution,I make adjustments to my schedule when things change.,0,0,0,I adjust plans when things change.,0.79209316
412,Adaptable Execution,I alter my approach when situations change.,0,0,0,I adjust plans when things change.,0.6870187
413,Adaptable Execution,I adapt my arrangements when things change.,0,0,0,I adjust plans when things change.,0.7251348
414,Adaptable Execution,I change my arrangements when circumstances change.,0,0,0,I adjust plans when things change.,0.72578394
415,Adaptable Execution,I modify my approach when things don't go as expected.,0,0,0,I adjust plans when things change.,0.67705965
416,Resilience,I recover quickly from difficulties.,0,0,0,I bounce back after setbacks.,0.7399107
417,Resilience,I get back on track after problems.,0,0,0,I bounce back after setbacks.,0.72143435
418,Resilience,I regain my strength after challenges.,0,0,0,I bounce back after setbacks.,0.634375
419,Resilience,I return to normal after setbacks.,0,0,0,I bounce back after setbacks.,0.60293186
420,Resilience,I overcome obstacles and move forward.,0,0,0,I bounce back after setbacks.,0.5651643
421,Resilience,I manage to continue after setbacks.,0,0,0,I bounce back after setbacks.,0.5867559
422,Resilience,I find my way back after failures.,0,0,0,I bounce back after setbacks.,0.7518513
423,Resilience,I rise up after facing problems.,0,0,0,I bounce back after setbacks.,0.6153978
424,Resilience,I get through tough times and carry on.,0,0,0,I bounce back after setbacks.,0.60144186
425,Resilience,I handle setbacks and keep going.,0,0,0,I bounce back after setbacks.,0.70803815
426,Resilience,I come back strong after difficulties.,0,0,0,I bounce back after setbacks.,0.8162616
427,Resilience,I persist after experiencing setbacks.,0,0,0,I bounce back after setbacks.,0.54886186
428,Resilience,I keep moving forward after challenges.,0,0,0,I bounce back after setbacks.,0.5149596
429,Resilience,I adapt and recover from setbacks.,0,0,0,I bounce back after setbacks.,0.7544267
430,Resilience,I regain my balance after falling behind.,0,0,0,I bounce back after setbacks.,0.5426472
431,Resilience,I stay positive after facing difficulties.,0,0,0,I bounce back after setbacks.,0.6640996
432,Resilience,I rebuild my strength after setbacks.,0,0,0,I bounce back after setbacks.,0.7982867
433,Resilience,I adjust and continue after obstacles.,0,0,0,I bounce back after setbacks.,0.48478127
434,Resilience,I maintain my progress after problems.,0,0,0,I bounce back after setbacks.,0.596426
435,Resilience,I pick myself up after things go wrong.,0,0,0,I bounce back after setbacks.,0.7396721
436,Resilience,I go back to normal after setbacks.,0,0,0,I bounce back after setbacks.,0.744637
437,Resilience,I stay resilient after facing challenges.,0,0,0,I bounce back after setbacks.,0.70566994
438,Resilience,I restore my focus after setbacks.,0,0,0,I bounce back after setbacks.,0.47639963
439,Resilience,I remain determined after difficulties.,0,0,0,I bounce back after setbacks.,0.51798
440,Resilience,I find my strength again after setbacks.,0,0,0,I bounce back after setbacks.,0.8226111
441,Resilience,I rise above problems and continue on.,0,0,0,I bounce back after setbacks.,0.576314
442,Resilience,I recover and keep on going after setbacks.,0,0,0,I bounce back after setbacks.,0.83707917
443,Resilience,I get back to where I was after obstacles.,0,0,0,I bounce back after setbacks.,0.55283916
444,Initiative,I take initiative on my own.,0,0,0,I act without being told.,0.5540302
445,Initiative,I make decisions without being asked.,0,0,0,I act without being told.,0.65880084
446,Initiative,I do things without instructions.,0,0,0,I act without being told.,0.58816636
447,Initiative,I choose to act independently.,0,0,0,I act without being told.,0.55479354
448,Initiative,I handle tasks without waiting for orders.,0,0,0,I act without being told.,0.5100817
449,Initiative,I decide what to do by myself.,0,0,0,I act without being told.,0.46629936
450,Initiative,I move forward without needing prompts.,0,0,0,I act without being told.,0.4667359
451,Initiative,I start tasks on my own.,0,0,0,I act without being told.,0.4195418
452,Initiative,I take action without guidance.,0,0,0,I act without being told.,0.61485326
453,Initiative,I work without needing direction.,0,0,0,I act without being told.,0.43121493
454,Initiative,I proceed without anyone telling me.,0,0,0,I act without being told.,0.6199496
455,Initiative,I complete tasks without being directed.,0,0,0,I act without being told.,0.6832173
456,Initiative,I tackle problems on my own.,0,0,0,I act without being told.,0.3717314
457,Initiative,I make a move without being told.,0,0,0,I act without being told.,0.7679113
458,Initiative,I act on my own accord.,0,0,0,I act without being told.,0.679195
459,Initiative,I manage tasks without being instructed.,0,0,0,I act without being told.,0.6263687
460,Initiative,I begin projects without waiting for approval.,0,0,0,I act without being told.,0.43811813
461,Initiative,I do my tasks without being told.,0,0,0,I act without being told.,0.8115108
462,Initiative,I take steps without needing to be told.,0,0,0,I act without being told.,0.7083516
463,Initiative,I perform actions without waiting for instructions.,0,0,0,I act without being told.,0.6396363
464,Initiative,I go ahead without needing to be asked.,0,0,0,I act without being told.,0.47508764
465,Initiative,I engage in tasks independently.,0,0,0,I act without being told.,0.47052443
466,Initiative,I start working without waiting for someone to tell me.,0,0,0,I act without being told.,0.433806
467,Initiative,I do things on my own initiative.,0,0,0,I act without being told.,0.4943682
468,Initiative,I take responsibility without being prompted.,0,0,0,I act without being told.,0.58799183
469,Initiative,I decide my actions independently.,0,0,0,I act without being told.,0.51336896
470,Initiative,I initiate actions without being directed.,0,0,0,I act without being told.,0.74297005
471,Initiative,I proceed with tasks without waiting for orders.,0,0,0,I act without being told.,0.49733996
472,Efficiency,I complete my work quickly.,0,0,0,I finish tasks in less time.,0.7634295
473,Efficiency,I do my tasks faster than usual.,0,0,0,I finish tasks in less time.,0.83295435
474,Efficiency,I manage to finish jobs swiftly.,0,0,0,I finish tasks in less time.,0.77153146
475,Efficiency,I handle my assignments in less time.,0,0,0,I finish tasks in less time.,0.8603331
476,Efficiency,I wrap up my duties fast.,0,0,0,I finish tasks in less time.,0.5837426
477,Efficiency,I get my work done promptly.,0,0,0,I finish tasks in less time.,0.74973005
478,Efficiency,I finish my projects rapidly.,0,0,0,I finish tasks in less time.,0.7563422
479,Efficiency,I complete tasks faster than expected.,0,0,0,I finish tasks in less time.,0.89919823
480,Efficiency,I quickly finish what I start.,0,0,0,I finish tasks in less time.,0.6505301
481,Efficiency,I efficiently complete my assignments.,0,0,0,I finish tasks in less time.,0.7357862
482,Efficiency,I do my jobs in a shorter time.,0,0,0,I finish tasks in less time.,0.8248766
483,Efficiency,I complete my tasks with speed.,0,0,0,I finish tasks in less time.,0.79026294
484,Efficiency,I accomplish my work in a brief time.,0,0,0,I finish tasks in less time.,0.7406957
485,Efficiency,I finalize my tasks quickly.,0,0,0,I finish tasks in less time.,0.7634469
486,Efficiency,I finish my assignments in a short period.,0,0,0,I finish tasks in less time.,0.6641617
487,Efficiency,I do my duties in less time.,0,0,0,I finish tasks in less time.,0.8332443
488,Efficiency,I end my work swiftly.,0,0,0,I finish tasks in less time.,0.49097148
489,Efficiency,I complete my jobs promptly.,0,0,0,I finish tasks in less time.,0.6970123
490,Efficiency,I work through tasks at a fast pace.,0,0,0,I finish tasks in less time.,0.7424557
491,Efficiency,I finish my work earlier than planned.,0,0,0,I finish tasks in less time.,0.61999506
492,Efficiency,I handle my jobs efficiently.,0,0,0,I finish tasks in less time.,0.68626153
493,Efficiency,I complete my duties rapidly.,0,0,0,I finish tasks in less time.,0.67889595
494,Efficiency,I achieve my tasks in a short time.,0,0,0,I finish tasks in less time.,0.77995443
495,Efficiency,I perform my work quickly.,0,0,0,I finish tasks in less time.,0.7451948
496,Efficiency,I finish tasks with speed.,0,0,0,I finish tasks in less time.,0.8377255
497,Efficiency,I complete tasks in a shorter time.,0,0,0,I finish tasks in less time.,0.9716612
498,Efficiency,I accomplish my assignments swiftly.,0,0,0,I finish tasks in less time.,0.7384172
499,Efficiency,I end my tasks in less time.,0,0,0,I finish tasks in less time.,0.92564666
500,Responsibility,I am responsible for the results of my work.,0,0,0,I own the outcomes of my work.,0.80534023
501,Responsibility,I take charge of the outcomes of my work.,0,0,0,I own the outcomes of my work.,0.7803116
502,Responsibility,I handle the results of my work.,0,0,0,I own the outcomes of my work.,0.7609192
503,Responsibility,I am accountable for what comes from my work.,0,0,0,I own the outcomes of my work.,0.7424174
504,Responsibility,I manage the results of my work.,0,0,0,I own the outcomes of my work.,0.754869
505,Responsibility,I take responsibility for my work outcomes.,0,0,0,I own the outcomes of my work.,0.7795263
506,Responsibility,I am in charge of the results of my work.,0,0,0,I own the outcomes of my work.,0.7496648
507,Responsibility,I am answerable for the outcomes of my work.,0,0,0,I own the outcomes of my work.,0.7036587
508,Responsibility,I control the results of my work.,0,0,0,I own the outcomes of my work.,0.8156234
509,Responsibility,I deal with the outcomes of my work.,0,0,0,I own the outcomes of my work.,0.72976995
510,Responsibility,I am in control of my work outcomes.,0,0,0,I own the outcomes of my work.,0.7608871
511,Responsibility,I ensure the results of my work are mine.,0,0,0,I own the outcomes of my work.,0.7689692
512,Responsibility,I am responsible for what happens with my work.,0,0,0,I own the outcomes of my work.,0.73175526
513,Responsibility,I oversee the results of my work.,0,0,0,I own the outcomes of my work.,0.6967977
514,Responsibility,I accept the outcomes of my work.,0,0,0,I own the outcomes of my work.,0.7613488
515,Responsibility,I look after the results of my work.,0,0,0,I own the outcomes of my work.,0.67983943
516,Responsibility,I direct the outcomes of my work.,0,0,0,I own the outcomes of my work.,0.7113503
517,Responsibility,I am in charge of what my work produces.,0,0,0,I own the outcomes of my work.,0.7133645
518,Responsibility,I manage what results from my work.,0,0,0,I own the outcomes of my work.,0.7190255
519,Responsibility,I am the owner of my work outcomes.,0,0,0,I own the outcomes of my work.,0.8938066
520,Responsibility,I see the results of my work as my responsibility.,0,0,0,I own the outcomes of my work.,0.7610563
521,Responsibility,I am answerable for the results of my work.,0,0,0,I own the outcomes of my work.,0.66476274
522,Responsibility,I own the results that come from my work.,0,0,0,I own the outcomes of my work.,0.9228184
523,Responsibility,I am responsible for the effects of my work.,0,0,0,I own the outcomes of my work.,0.69927454
524,Responsibility,I control the outcomes that come from my work.,0,0,0,I own the outcomes of my work.,0.81011075
525,Responsibility,I am accountable for the results of my work.,0,0,0,I own the outcomes of my work.,0.7718966
526,Responsibility,I take ownership of what results from my work.,0,0,0,I own the outcomes of my work.,0.9002552
527,Responsibility,I am the one who deals with my work outcomes.,0,0,0,I own the outcomes of my work.,0.6908118
528,Ethics,I live in a way that matches my beliefs.,0,0,0,I act according to my values.,0.58102727
529,Ethics,I make decisions based on my principles.,0,0,0,I act according to my values.,0.7425751
530,Ethics,I follow my personal values in my actions.,0,0,0,I act according to my values.,0.8871049
531,Ethics,I behave in a way that reflects my values.,0,0,0,I act according to my values.,0.89319134
532,Ethics,I choose actions that align with what I believe.,0,0,0,I act according to my values.,0.6938839
533,Ethics,I stay true to my values in how I act.,0,0,0,I act according to my values.,0.87182367
534,Ethics,I act in line with my principles.,0,0,0,I act according to my values.,0.8455179
535,Ethics,I make choices that fit my values.,0,0,0,I act according to my values.,0.77095187
536,Ethics,I live according to what I believe is right.,0,0,0,I act according to my values.,0.65484834
537,Ethics,I let my values guide my actions.,0,0,0,I act according to my values.,0.8540863
538,Ethics,I act consistently with my beliefs.,0,0,0,I act according to my values.,0.70571005
539,Ethics,I follow my beliefs in daily life.,0,0,0,I act according to my values.,0.6286254
540,Ethics,I make choices that reflect my principles.,0,0,0,I act according to my values.,0.7782489
541,Ethics,I align my actions with my personal values.,0,0,0,I act according to my values.,0.8462542
542,Ethics,I live by my own set of values.,0,0,0,I act according to my values.,0.77476174
543,Ethics,I let my values influence my decisions.,0,0,0,I act according to my values.,0.8086322
544,Ethics,I act in accordance with what I believe.,0,0,0,I act according to my values.,0.7861848
545,Ethics,I choose to follow my values in life.,0,0,0,I act according to my values.,0.76291597
546,Ethics,I take actions that are based on my values.,0,0,0,I act according to my values.,0.87408173
547,Ethics,I stick to my values when I decide.,0,0,0,I act according to my values.,0.82077736
548,Ethics,I let my beliefs shape my actions.,0,0,0,I act according to my values.,0.65557873
549,Ethics,I stay aligned with my values in my actions.,0,0,0,I act according to my values.,0.78498834
550,Ethics,I follow my values in everything I do.,0,0,0,I act according to my values.,0.8661859
551,Ethics,I let my principles guide my behavior.,0,0,0,I act according to my values.,0.7843052
552,Ethics,I act in a way that aligns with my beliefs.,0,0,0,I act according to my values.,0.78161925
553,Ethics,I make decisions that are true to my values.,0,0,0,I act according to my values.,0.8079184
554,Ethics,I live my life according to my principles.,0,0,0,I act according to my values.,0.7648961
555,Ethics,I follow the values I believe in.,0,0,0,I act according to my values.,0.83272594
556,Reliability,I always meet my deadlines.,0,0,0,I deliver on time consistently.,0.65532684
557,Reliability,I am always punctual with my deliveries.,0,0,0,I deliver on time consistently.,0.7092022
558,Reliability,I consistently finish my tasks on schedule.,0,0,0,I deliver on time consistently.,0.7185276
559,Reliability,I make sure to deliver everything on time.,0,0,0,I deliver on time consistently.,0.82158947
560,Reliability,I stick to my deadlines every time.,0,0,0,I deliver on time consistently.,0.69567406
561,Reliability,I regularly deliver my work punctually.,0,0,0,I deliver on time consistently.,0.73056954
562,Reliability,I ensure timely delivery in all my projects.,0,0,0,I deliver on time consistently.,0.7085178
563,Reliability,I am prompt in delivering my assignments.,0,0,0,I deliver on time consistently.,0.52847034
564,Reliability,I always complete my deliveries on time.,0,0,0,I deliver on time consistently.,0.6711046
565,Reliability,I am always on schedule with my deliveries.,0,0,0,I deliver on time consistently.,0.6501303
566,Reliability,I make sure to be on time with my work.,0,0,0,I deliver on time consistently.,0.7372637
567,Reliability,I consistently deliver my tasks when expected.,0,0,0,I deliver on time consistently.,0.8144823
568,Reliability,I always deliver my projects when required.,0,0,0,I deliver on time consistently.,0.6396579
569,Reliability,I meet my deadlines without delay.,0,0,0,I deliver on time consistently.,0.6624899
570,Reliability,I make timely deliveries in my work.,0,0,0,I deliver on time consistently.,0.72031945
571,Reliability,I always finish my tasks on time.,0,0,0,I deliver on time consistently.,0.6681661
572,Reliability,I deliver my assignments promptly.,0,0,0,I deliver on time consistently.,0.7136972
573,Reliability,I ensure all my deliveries are on time.,0,0,0,I deliver on time consistently.,0.7517296
574,Reliability,I am reliable with my delivery times.,0,0,0,I deliver on time consistently.,0.8599839
575,Reliability,I regularly meet all my deadlines.,0,0,0,I deliver on time consistently.,0.5744953
576,Reliability,I am consistent in delivering on schedule.,0,0,0,I deliver on time consistently.,0.8306451
577,Reliability,I always make sure my deliveries are punctual.,0,0,0,I deliver on time consistently.,0.70211405
578,Reliability,I complete my work on time every time.,0,0,0,I deliver on time consistently.,0.6717392
579,Reliability,I ensure my projects are delivered promptly.,0,0,0,I deliver on time consistently.,0.7187207
580,Reliability,I am dependable with my delivery times.,0,0,0,I deliver on time consistently.,0.82281697
581,Reliability,I always manage to deliver on time.,0,0,0,I deliver on time consistently.,0.8657605
582,Reliability,I keep up with my delivery schedule consistently.,0,0,0,I deliver on time consistently.,0.7850294
583,Reliability,I always fulfill my deadlines efficiently.,0,0,0,I deliver on time consistently.,0.58782303
584,Patience,I remain relaxed while waiting.,0,0,0,I stay calm when waiting.,0.76301074
585,Patience,I keep my cool when I have to wait.,0,0,0,I stay calm when waiting.,0.8428365
586,Patience,I feel composed when I am waiting.,0,0,0,I stay calm when waiting.,0.7579351
587,Patience,I am patient when I wait.,0,0,0,I stay calm when waiting.,0.7076738
588,Patience,I do not get upset while waiting.,0,0,0,I stay calm when waiting.,0.74776804
589,Patience,I am calm when I have to wait.,0,0,0,I stay calm when waiting.,0.9170402
590,Patience,I stay composed during times of waiting.,0,0,0,I stay calm when waiting.,0.85648894
591,Patience,I keep calm as I wait.,0,0,0,I stay calm when waiting.,0.857849
592,Patience,I maintain my calmness when waiting.,0,0,0,I stay calm when waiting.,0.95845795
593,Patience,I am at ease while waiting.,0,0,0,I stay calm when waiting.,0.6396724
594,Patience,I stay relaxed when I need to wait.,0,0,0,I stay calm when waiting.,0.8959609
595,Patience,I feel relaxed when I wait.,0,0,0,I stay calm when waiting.,0.77269304
596,Patience,I am not bothered by waiting.,0,0,0,I stay calm when waiting.,0.56841433
597,Patience,I keep a calm attitude while waiting.,0,0,0,I stay calm when waiting.,0.94645286
598,Patience,I manage to stay calm when waiting.,0,0,0,I stay calm when waiting.,0.9579461
599,Patience,I wait patiently without stress.,0,0,0,I stay calm when waiting.,0.84181386
600,Patience,I remain patient when I wait.,0,0,0,I stay calm when waiting.,0.78617257
601,Patience,I possess a calm demeanor while waiting.,0,0,0,I stay calm when waiting.,0.86611
602,Patience,I handle waiting with calmness.,0,0,0,I stay calm when waiting.,0.92149603
603,Patience,I maintain my patience when waiting.,0,0,0,I stay calm when waiting.,0.8446525
604,Patience,I am serene when I wait.,0,0,0,I stay calm when waiting.,0.7398864
605,Patience,I am steady when I have to wait.,0,0,0,I stay calm when waiting.,0.76965976
606,Patience,I handle waiting peacefully.,0,0,0,I stay calm when waiting.,0.8359184
607,Patience,I am tranquil while waiting.,0,0,0,I stay calm when waiting.,0.6818161
608,Patience,I keep a peaceful mind when waiting.,0,0,0,I stay calm when waiting.,0.84282255
609,Patience,I stay cool when I am waiting.,0,0,0,I stay calm when waiting.,0.83400375
610,Patience,I manage to stay composed while waiting.,0,0,0,I stay calm when waiting.,0.82516146
611,Organising,I organize my tasks and information well.,0,0,0,I keep tasks and data in order.,0.76271075
612,Organising,I make sure my work and data are organized.,0,0,0,I keep tasks and data in order.,0.8009403
613,Organising,I arrange my responsibilities and data neatly.,0,0,0,I keep tasks and data in order.,0.812441
614,Organising,I keep my tasks and records organized.,0,0,0,I keep tasks and data in order.,0.83329225
615,Organising,I manage my tasks and information effectively.,0,0,0,I keep tasks and data in order.,0.76897174
616,Organising,I keep my activities and data in order.,0,0,0,I keep tasks and data in order.,0.85885936
617,Organising,I maintain my tasks and information well.,0,0,0,I keep tasks and data in order.,0.7250154
618,Organising,I organize my work and data clearly.,0,0,0,I keep tasks and data in order.,0.75431234
619,Organising,I handle my tasks and data in an organized way.,0,0,0,I keep tasks and data in order.,0.8749013
620,Organising,I maintain order in my tasks and information.,0,0,0,I keep tasks and data in order.,0.90219593
621,Organising,I keep my duties and data orderly.,0,0,0,I keep tasks and data in order.,0.84614
622,Organising,I ensure my tasks and data are well-organized.,0,0,0,I keep tasks and data in order.,0.88627636
